,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,0
1239,2016-11-11,BadgerysCreek,15.2,27.9,0.0,,,E,35.0,E,E,2.0,22.0,74.0,55.0,1012.7,1008.6,,,20.0,25.6,1
1240,2011-08-08,Newcastle,7.7,17.7,2.0,,,,,NW,,2.0,,65.0,,,,0.0,,13.3,,0
1241,2011-12-05,Cairns,24.3,30.6,0.0,6.2,8.6,SSE,46.0,SE,ENE,9.0,17.0,66.0,69.0,1007.8,1004.1,7.0,7.0,29.5,29.7,0
1242,2017-02-04,AliceSprings,24.2,39.5,0.0,,,NE,39.0,N,N,2.0,15.0,42.0,21.0,1007.1,1002.7,4.0,,31.4,37.7,0
1243,2011-09-04,NorahHead,11.3,19.5,0.0,,,NNE,44.0,N,NE,13.0,28.0,69.0,70.0,1028.4,1024.4,,,17.5,18.7,0
1244,2010-02-27,GoldCoast,21.0,27.7,4.8,,,SE,52.0,S,SE,31.0,39.0,82.0,99.0,1018.8,1016.9,,,25.3,23.1,1
1245,2009-02-19,Cobar,16.8,30.6,0.0,5.2,10.7,SSE,26.0,E,S,6.0,13.0,66.0,28.0,1008.7,1007.1,0.0,3.0,22.1,30.0,0
1246,2015-11-19,Wollongong,17.3,25.1,0.0,,,NE,28.0,ESE,NNE,6.0,15.0,75.0,78.0,1014.8,1010.4,5.0,,21.9,23.5,0
1247,2011-09-15,Hobart,9.3,15.8,0.0,4.0,9.0,NNW,48.0,NW,NNW,20.0,28.0,52.0,50.0,1013.3,1011.6,,,11.6,13.9,0
1248,2011-08-15,NorfolkIsland,12.2,16.3,0.6,4.6,7.0,SW,41.0,SSW,S,20.0,17.0,70.0,68.0,1019.5,1016.4,7.0,7.0,14.0,15.4,0
1249,2010-04-05,Hobart,9.5,17.0,0.0,2.4,6.5,SE,30.0,N,SSE,7.0,20.0,73.0,70.0,1022.9,1021.3,6.0,4.0,13.5,15.3,0
1250,2009-07-12,CoffsHarbour,6.4,20.2,0.0,1.0,9.7,NNE,30.0,NW,NE,15.0,20.0,76.0,60.0,1017.1,1013.2,1.0,0.0,14.6,18.6,0
1251,2011-08-12,Cobar,4.2,20.1,2.8,8.0,,S,30.0,S,S,7.0,6.0,83.0,36.0,1019.5,1017.5,0.0,1.0,10.4,19.6,0
1252,2010-04-15,Melbourne,14.0,19.1,0.0,2.2,0.8,SW,30.0,SSW,SSE,15.0,19.0,68.0,73.0,1024.8,1024.2,7.0,7.0,16.0,17.3,0
1253,2009-12-14,MelbourneAirport,13.2,19.8,0.0,4.6,11.3,S,37.0,SSE,SE,15.0,20.0,57.0,51.0,1022.4,1021.9,6.0,2.0,14.9,18.9,0
1254,2013-06-17,SydneyAirport,8.3,16.4,0.0,3.8,3.8,S,56.0,WNW,SW,17.0,28.0,57.0,56.0,1009.5,1008.4,6.0,6.0,12.7,16.3,0
1255,2017-01-28,MelbourneAirport,12.5,31.3,0.0,6.6,13.4,,,N,S,15.0,24.0,58.0,50.0,1013.4,1014.1,1.0,6.0,21.7,25.4,0
1256,2014-06-05,Portland,5.0,15.4,0.4,0.6,6.0,W,20.0,N,WSW,4.0,11.0,99.0,65.0,1030.2,1029.7,1.0,8.0,9.3,14.9,0
1257,2015-10-13,Darwin,23.8,32.9,0.0,5.6,10.9,NW,33.0,NE,NNW,2.0,24.0,62.0,45.0,1015.8,1011.9,1.0,1.0,29.1,31.5,0
1258,2014-09-24,Ballarat,10.8,19.7,0.0,,,N,43.0,NE,NNE,22.0,20.0,56.0,68.0,1017.5,1013.7,5.0,8.0,16.3,17.2,1
1259,2011-03-02,Canberra,9.0,22.7,0.0,0.7,,NNE,30.0,NE,SSW,19.0,4.0,78.0,56.0,,1012.4,7.0,8.0,14.0,20.6,0
1260,2016-06-22,Tuggeranong,7.1,12.2,1.4,,,NW,41.0,NW,WNW,17.0,19.0,74.0,65.0,1004.4,1006.9,,,9.6,10.6,0
1261,2010-06-02,Adelaide,6.8,17.9,0.2,0.4,5.7,WSW,20.0,NE,WSW,6.0,15.0,77.0,65.0,1022.7,1022.5,,,11.9,16.0,0
1262,2008-12-19,Albury,11.2,22.5,10.6,,,SSE,43.0,WSW,SW,24.0,17.0,47.0,32.0,1009.4,1009.7,,2.0,15.5,21.0,0
1263,2017-03-30,Townsville,26.0,33.0,0.0,4.8,,NNW,35.0,NW,N,15.0,19.0,73.0,70.0,1008.6,1005.8,,,30.8,33.0,0
1264,2010-06-25,Wollongong,13.5,20.7,0.0,,,NNW,39.0,NW,NE,20.0,31.0,73.0,72.0,1024.5,1019.6,5.0,,15.1,17.6,0
1265,2012-11-10,Newcastle,14.8,20.0,0.6,,,,,SE,,7.0,,71.0,,,,8.0,,17.8,,0
1266,2010-01-27,NorfolkIsland,18.4,26.0,0.0,4.8,12.0,ESE,33.0,ENE,SSE,17.0,15.0,67.0,58.0,1015.0,1013.9,5.0,3.0,23.5,24.3,0
1267,2010-01-17,NorfolkIsland,17.9,24.8,0.0,7.8,4.2,SSW,22.0,SSE,SE,9.0,4.0,59.0,59.0,1011.8,1010.6,7.0,6.0,22.5,23.4,0
1268,2010-08-24,Brisbane,14.0,21.1,10.2,1.0,6.6,WNW,37.0,W,WNW,15.0,20.0,58.0,45.0,1015.0,1012.5,2.0,7.0,17.9,18.8,0
1269,2014-01-27,Mildura,17.9,39.3,0.0,11.6,13.3,NW,43.0,NNE,N,17.0,19.0,30.0,7.0,1016.0,1013.6,0.0,0.0,26.4,37.4,0
1270,2010-04-04,Nuriootpa,12.7,27.1,0.0,5.2,8.4,E,22.0,ENE,NW,15.0,6.0,43.0,26.0,1018.6,1014.3,5.0,6.0,18.7,26.4,0
1271,2016-10-13,Mildura,6.7,20.2,0.0,0.8,10.8,SSE,31.0,SE,SE,17.0,15.0,70.0,33.0,1025.7,1023.5,0.0,0.0,11.1,18.4,0
1272,2010-07-02,AliceSprings,6.8,14.3,10.0,0.2,7.3,E,28.0,ENE,ESE,15.0,13.0,92.0,47.0,1027.6,1024.4,7.0,1.0,7.3,13.7,0
1273,2011-07-03,Darwin,19.9,30.5,0.0,6.0,9.7,NNE,41.0,E,NNE,13.0,24.0,75.0,45.0,1014.7,1011.6,2.0,5.0,24.3,28.0,0
1274,2010-12-19,Cairns,24.4,34.8,19.6,10.0,5.2,WNW,33.0,S,N,4.0,17.0,71.0,70.0,1008.0,1003.2,7.0,6.0,29.7,31.2,0
1275,2015-12-13,Tuggeranong,12.2,27.0,0.0,,,NNE,31.0,NE,NW,9.0,11.0,60.0,27.0,1017.3,1013.0,,,16.8,24.8,0
1276,2016-08-13,Perth,6.4,19.7,0.0,2.0,6.9,SW,22.0,SW,SSW,6.0,4.0,69.0,44.0,1027.7,1023.8,2.0,5.0,12.6,18.0,0
1277,2010-04-12,Townsville,22.4,30.3,0.0,5.8,10.6,NNW,22.0,W,NNW,7.0,15.0,78.0,61.0,1014.0,1010.1,4.0,4.0,26.8,29.3,0
1278,2010-05-08,Bendigo,8.0,19.0,0.2,1.0,,WNW,20.0,SSE,WNW,6.0,11.0,79.0,48.0,1023.5,1021.0,3.0,1.0,14.5,18.6,0
1279,2012-08-07,Adelaide,6.9,20.2,0.0,1.4,,N,44.0,NE,N,11.0,24.0,54.0,31.0,1021.4,1016.8,,,12.0,20.0,0
1280,2011-06-23,NorfolkIsland,15.5,19.1,9.8,3.0,7.8,WNW,50.0,SW,WSW,26.0,22.0,71.0,58.0,1014.4,1013.6,3.0,1.0,17.7,18.1,0
1281,2014-10-12,Moree,19.1,32.2,,,,N,39.0,NNE,NE,30.0,28.0,53.0,21.0,1017.3,1012.6,,2.0,22.7,31.0,0
1282,2015-12-30,SydneyAirport,14.9,24.9,0.0,7.4,13.1,ESE,30.0,SSE,SE,11.0,22.0,61.0,45.0,1020.0,1018.7,0.0,1.0,20.4,23.6,0
1283,2010-11-11,Perth,12.9,21.0,10.6,3.8,10.1,SSW,48.0,S,SSW,19.0,24.0,79.0,47.0,1015.1,1014.2,7.0,4.0,17.8,20.1,0
1284,2011-03-26,Cairns,24.1,31.5,0.8,6.4,7.3,SSE,35.0,SE,E,19.0,22.0,80.0,59.0,1010.6,1007.8,5.0,5.0,26.6,30.7,0
1285,2015-11-20,Cairns,20.5,31.1,0.0,11.0,11.2,SE,50.0,SE,ESE,26.0,35.0,51.0,51.0,1014.8,1011.1,3.0,2.0,27.8,29.3,0
1286,2012-08-24,Adelaide,6.7,13.3,10.4,1.8,,W,48.0,W,WSW,19.0,24.0,69.0,58.0,1016.0,1017.8,,,11.6,12.9,1
1287,2015-06-26,CoffsHarbour,13.9,19.4,2.0,,,SSW,50.0,SW,SSW,26.0,28.0,91.0,66.0,1029.3,1029.0,8.0,1.0,14.9,18.2,0
1288,2009-01-28,Albany,18.0,20.5,0.0,5.0,0.0,,,SSE,SE,19.0,19.0,82.0,76.0,1008.6,1006.8,8.0,8.0,19.2,19.7,1
1289,2012-01-04,NorahHead,19.8,27.2,0.0,,,SSW,52.0,NNE,NE,11.0,15.0,75.0,81.0,1013.3,1010.3,,,23.5,23.5,0
1290,2014-04-15,Richmond,11.2,22.8,0.0,1.8,,SSE,28.0,SW,SSW,2.0,9.0,68.0,46.0,1020.9,1018.2,,,18.2,21.4,0
1291,2011-05-02,CoffsHarbour,12.8,22.6,0.0,2.4,6.5,SW,30.0,SW,S,15.0,17.0,58.0,60.0,1014.9,1013.0,7.0,7.0,20.5,21.4,0
1292,2014-08-12,Ballarat,1.3,9.1,1.8,,,SSE,39.0,S,SSE,19.0,20.0,99.0,79.0,1033.6,1032.9,8.0,8.0,4.2,8.2,0
1293,2015-02-10,Nhil,11.0,34.8,0.0,,,S,37.0,SE,SSE,6.0,13.0,75.0,14.0,1021.4,1018.6,,,18.0,32.8,0
1294,2013-09-25,Perth,14.7,19.6,1.6,4.4,10.1,WNW,46.0,WSW,WNW,17.0,11.0,50.0,51.0,1019.6,1019.1,4.0,3.0,17.2,19.3,0
1295,2010-05-18,AliceSprings,4.6,21.3,0.0,4.6,10.3,ESE,35.0,ESE,SE,7.0,15.0,64.0,33.0,1020.1,1016.6,0.0,0.0,13.6,20.6,0
1296,2013-12-04,Walpole,13.0,19.0,0.4,,,ESE,44.0,SE,SE,19.0,22.0,60.0,52.0,1025.9,1024.4,,,15.3,17.8,0
1297,2010-11-14,GoldCoast,20.0,27.6,0.0,,,NE,30.0,NE,NE,13.0,24.0,66.0,70.0,1020.9,1018.1,,,26.2,25.0,0
1298,2012-06-15,BadgerysCreek,6.7,20.4,0.0,,,NNE,15.0,WNW,NE,4.0,6.0,100.0,61.0,1016.9,1013.1,,,10.0,19.6,0
1299,2009-02-23,GoldCoast,22.3,29.4,1.6,,,SE,35.0,SSE,SE,22.0,28.0,70.0,60.0,1016.9,1015.4,,,27.6,28.5,0
1300,2015-04-27,Portland,9.4,14.0,1.8,1.2,6.3,WSW,31.0,SSW,SSW,15.0,15.0,87.0,88.0,1025.2,1025.3,8.0,7.0,11.6,12.2,1
1301,2016-09-19,Bendigo,3.6,14.1,1.6,,,SW,26.0,WSW,WNW,17.0,9.0,75.0,55.0,1014.8,1012.4,3.0,7.0,9.3,13.2,0
1302,2013-05-26,Albany,10.4,21.2,0.0,1.6,7.7,,,N,E,7.0,20.0,71.0,62.0,1017.8,1013.8,0.0,1.0,13.4,20.0,0
1303,2015-09-01,MelbourneAirport,1.2,16.4,0.0,1.6,9.8,N,61.0,N,NNW,9.0,6.0,70.0,42.0,1017.6,1013.8,1.0,3.0,8.2,16.1,0
1304,2012-09-29,Williamtown,18.2,26.2,0.0,,,NW,74.0,WNW,WNW,26.0,39.0,74.0,21.0,1007.0,1006.7,8.0,,20.2,23.8,0
1305,2014-01-04,PearceRAAF,12.0,30.6,0.0,,13.2,SW,41.0,SE,SW,17.0,28.0,39.0,29.0,1018.1,1014.9,,,22.0,28.1,0
1306,2009-05-20,NorahHead,16.0,21.4,2.6,,,ENE,57.0,NE,E,39.0,41.0,58.0,70.0,1021.1,1019.3,,,20.0,19.5,0
1307,2015-05-25,Newcastle,8.4,19.8,0.1,,,,,,,0.0,0.0,86.0,67.0,,,6.0,5.0,11.6,19.0,0
1308,2010-07-04,BadgerysCreek,4.3,18.0,0.0,,,SW,28.0,SW,W,19.0,7.0,65.0,44.0,1030.2,1027.3,,,10.0,17.2,0
1309,2009-08-27,BadgerysCreek,3.5,24.1,0.0,,,NNW,37.0,NE,N,9.0,13.0,48.0,25.0,1017.5,1013.0,,,15.0,23.6,0
1310,2011-02-13,Canberra,14.0,26.2,0.0,3.2,9.0,ENE,43.0,ESE,NE,7.0,22.0,75.0,61.0,1017.3,1016.8,5.0,5.0,19.5,22.8,0
1311,2014-08-09,Launceston,4.2,14.2,0.0,,,NNW,35.0,NNW,NNW,4.0,17.0,98.0,80.0,,,8.0,8.0,9.2,12.9,1
1312,2015-01-05,Dartmoor,10.0,27.1,0.0,7.6,13.6,ESE,43.0,SE,SE,24.0,22.0,78.0,37.0,1020.7,1019.5,,,16.5,25.3,0
1313,2011-06-11,AliceSprings,-2.1,14.0,0.0,4.0,10.1,SSE,43.0,WNW,S,2.0,24.0,81.0,39.0,1025.5,1022.2,3.0,4.0,4.2,13.6,0
1314,2011-05-05,Sydney,11.7,19.5,0.2,4.6,7.4,SSW,50.0,SW,SSW,24.0,26.0,63.0,51.0,1021.1,1021.3,,,16.2,18.8,0
1315,2012-03-14,Woomera,22.8,36.8,0.0,13.2,9.8,N,65.0,N,N,24.0,41.0,46.0,21.0,1008.5,1003.7,3.0,1.0,25.4,35.7,1
1316,2010-09-17,NorfolkIsland,15.9,20.9,0.0,5.8,9.8,WNW,48.0,WNW,W,17.0,28.0,75.0,75.0,1016.0,1014.2,7.0,7.0,18.7,19.4,0
1317,2015-12-22,Canberra,14.0,24.9,0.2,,,E,46.0,E,ENE,9.0,24.0,58.0,40.0,1023.0,1019.5,7.0,6.0,15.5,24.0,0
1318,2011-03-19,Newcastle,,,19.4,,,,,,,,,,,,,,,,,0
1319,2013-09-21,Hobart,8.5,20.2,0.0,3.0,6.3,NW,41.0,NNW,SSE,19.0,9.0,59.0,42.0,1009.8,1007.2,,,13.3,17.4,1
1320,2012-01-21,SalmonGums,17.7,36.5,0.0,,,NNW,48.0,NNE,ENE,22.0,20.0,51.0,17.0,,,,,26.4,35.7,1
1321,2013-09-11,MelbourneAirport,6.3,15.8,0.0,3.4,6.4,W,46.0,W,W,31.0,30.0,56.0,37.0,1011.1,1011.3,1.0,7.0,12.7,15.0,0
1322,2011-10-29,Woomera,15.2,25.5,0.0,8.6,,SSW,52.0,S,S,33.0,26.0,65.0,19.0,1017.3,1016.7,8.0,2.0,15.9,24.4,0
1323,2015-05-05,Albany,9.2,17.5,3.5,3.6,6.7,,,NW,WNW,7.0,9.0,82.0,75.0,1026.6,1025.1,6.0,6.0,14.2,15.1,1
1324,2016-06-28,Darwin,23.7,33.4,0.0,5.2,10.9,ESE,48.0,E,E,22.0,26.0,72.0,42.0,1014.7,1011.6,0.0,2.0,26.9,32.0,0
1325,2012-01-17,Cobar,19.6,34.6,0.0,9.2,,NE,43.0,NE,ENE,20.0,20.0,45.0,21.0,1018.2,1014.3,0.0,1.0,23.8,32.9,0
1326,2012-11-29,Darwin,24.8,33.5,3.4,7.4,4.7,E,43.0,ENE,W,9.0,15.0,84.0,75.0,1010.8,1007.6,7.0,7.0,27.3,29.0,0
1327,2011-05-11,Walpole,9.6,18.9,0.6,,,NE,20.0,NE,S,11.0,6.0,69.0,58.0,1032.8,1029.8,,,14.9,18.0,0
1328,2014-01-20,NorahHead,20.9,26.3,0.0,,,E,28.0,SE,ESE,11.0,17.0,87.0,76.0,1009.2,1007.6,,,22.0,25.8,0
1329,2010-10-10,Dartmoor,3.5,22.1,0.2,2.4,10.1,NNE,33.0,E,NE,15.0,22.0,99.0,52.0,1027.8,1024.6,,,10.2,20.9,0
1330,2013-07-09,NorfolkIsland,13.7,17.4,0.2,3.6,9.5,SSE,37.0,SE,SSE,15.0,13.0,58.0,47.0,1026.0,1023.5,2.0,1.0,16.0,16.7,1
1331,2017-04-19,SydneyAirport,16.0,23.4,0.0,4.6,6.1,SSW,39.0,SSE,S,19.0,24.0,62.0,71.0,1030.5,1028.1,3.0,6.0,22.2,22.2,1
1332,2016-11-05,Watsonia,9.3,16.9,0.0,12.8,5.5,WSW,57.0,WSW,W,22.0,31.0,62.0,43.0,1011.0,1011.3,7.0,7.0,11.4,15.3,0
1333,2013-04-28,Ballarat,12.4,17.0,0.0,,,N,37.0,SSW,W,15.0,24.0,98.0,54.0,1015.7,1016.4,8.0,1.0,12.4,15.8,0
1334,2016-11-10,Perth,8.2,21.8,0.0,5.0,8.0,WNW,41.0,NW,NW,11.0,15.0,52.0,87.0,1011.6,1009.2,2.0,8.0,19.2,17.3,0
1335,2010-02-24,Newcastle,20.8,25.2,0.0,,,,,SE,SE,4.0,6.0,59.0,55.0,,,8.0,8.0,22.1,24.5,0
1336,2017-05-11,Perth,10.0,22.1,0.0,3.2,7.6,SW,28.0,SSE,SW,2.0,11.0,71.0,45.0,1023.1,1019.6,2.0,4.0,15.6,21.4,0
1337,2016-09-02,Woomera,11.2,19.6,0.3,6.1,,SW,52.0,SSW,SW,30.0,33.0,65.0,34.0,1010.6,1009.9,1.0,5.0,14.4,19.0,0
1338,2014-01-14,Cobar,25.7,39.6,0.0,12.8,,NE,43.0,NE,NNE,22.0,20.0,24.0,12.0,1016.5,1013.8,0.0,1.0,30.8,38.1,0
1339,2015-03-09,Tuggeranong,7.9,28.6,0.0,,,WNW,35.0,,WNW,0.0,22.0,67.0,25.0,1012.3,1010.3,,,14.8,27.6,0
1340,2011-02-13,Williamtown,19.9,24.9,5.6,4.0,0.0,S,46.0,WSW,S,9.0,35.0,94.0,78.0,1017.3,1017.3,8.0,8.0,21.2,24.1,1
1341,2010-10-29,Sale,6.7,25.8,0.0,5.8,11.9,E,39.0,E,E,7.0,31.0,87.0,38.0,1015.1,1010.0,3.0,3.0,14.3,25.3,0
1342,2017-06-11,MountGinini,1.7,8.2,0.0,,,W,26.0,W,WSW,13.0,9.0,95.0,79.0,,,,,4.4,7.0,0
1343,2015-06-14,Katherine,18.9,33.2,0.0,4.0,,ENE,28.0,ENE,SE,13.0,13.0,74.0,39.0,1015.0,1010.6,5.0,4.0,24.6,32.8,0
1344,2009-03-23,Tuggeranong,10.1,30.8,0.0,,,N,39.0,,NW,0.0,20.0,69.0,27.0,1016.9,1013.0,,,14.5,29.3,0
1345,2014-12-11,Albany,14.4,22.9,4.2,1.4,11.7,,,E,E,15.0,31.0,71.0,67.0,1020.3,1016.0,6.0,0.0,21.2,21.2,0
1346,2011-06-15,NorfolkIsland,19.0,20.3,1.0,0.0,0.0,WNW,35.0,WNW,WSW,15.0,9.0,85.0,95.0,1018.9,1018.6,8.0,8.0,19.6,19.0,1
1347,2015-09-23,BadgerysCreek,7.1,16.6,0.0,,,SSW,50.0,SSW,S,26.0,26.0,52.0,36.0,,,,,12.5,15.4,0
1348,2009-05-26,SalmonGums,-0.7,18.6,0.0,,,NE,35.0,NE,NE,13.0,13.0,77.0,43.0,,,,,12.4,17.6,0
1349,2011-02-28,Dartmoor,12.9,20.6,0.0,4.0,2.8,SSW,35.0,S,S,17.0,20.0,89.0,73.0,1010.3,1008.6,,,15.2,18.2,1
1350,2011-05-05,PerthAirport,9.8,25.7,0.0,4.2,7.9,SSW,41.0,NE,WSW,13.0,17.0,46.0,32.0,1020.8,1018.0,2.0,7.0,18.0,24.7,0
1351,2010-02-22,Mildura,21.3,30.4,9.8,8.2,9.8,W,43.0,WNW,WSW,9.0,17.0,89.0,44.0,1014.4,1013.9,7.0,1.0,21.9,28.7,0
1352,2010-06-24,MelbourneAirport,7.4,16.0,0.0,1.4,7.2,NNE,61.0,N,N,28.0,39.0,69.0,65.0,1026.5,1020.9,2.0,7.0,12.5,15.3,1
1353,2010-12-29,MelbourneAirport,10.5,29.5,0.0,7.6,13.1,S,52.0,N,S,26.0,30.0,34.0,45.0,1013.3,1013.9,1.0,1.0,22.8,22.6,0
1354,2009-11-29,Cobar,18.5,26.2,0.0,15.6,12.0,W,57.0,WSW,W,30.0,24.0,42.0,25.0,1006.2,1005.4,3.0,1.0,20.0,24.5,0
1355,2012-01-09,Ballarat,6.7,21.5,0.0,,,WNW,56.0,WNW,WNW,26.0,35.0,70.0,44.0,1009.3,1008.6,8.0,,12.8,19.1,1
1356,2014-04-09,MountGinini,6.3,11.8,0.0,,,NE,20.0,E,NE,4.0,4.0,98.0,97.0,,,,,9.5,10.4,1
1357,2017-02-19,Nuriootpa,9.3,19.1,0.6,4.4,8.0,WSW,44.0,W,WSW,9.0,19.0,85.0,56.0,1016.4,1015.0,6.0,,12.8,17.1,0
1358,2011-02-03,Portland,13.7,20.6,0.0,5.2,11.7,ESE,33.0,SE,ESE,15.0,15.0,65.0,61.0,1015.6,1014.3,4.0,6.0,16.6,19.4,0
1359,2012-10-18,Townsville,17.9,29.1,0.0,8.4,11.8,NE,37.0,SSE,NE,9.0,26.0,49.0,56.0,1017.9,1014.8,2.0,1.0,26.5,26.6,0
1360,2012-06-15,Cobar,8.9,22.2,0.0,3.8,,NNW,43.0,N,NNW,13.0,24.0,69.0,31.0,1016.2,1013.7,7.0,2.0,10.7,20.9,1
1361,2017-03-12,CoffsHarbour,15.0,26.0,0.0,,,NNE,31.0,SW,NE,9.0,17.0,66.0,65.0,1012.0,1010.5,,,21.4,25.9,0
1362,2013-05-03,NorfolkIsland,15.1,22.3,0.0,2.8,7.2,W,54.0,NNW,WSW,15.0,17.0,69.0,78.0,1015.6,1012.3,4.0,5.0,20.7,19.8,1
1363,2015-11-21,Portland,11.5,15.7,0.6,4.2,1.3,SW,35.0,SSW,WSW,17.0,20.0,55.0,61.0,1024.5,1024.5,8.0,8.0,12.9,13.9,0
1364,2012-03-27,Launceston,6.2,22.2,0.0,,,NW,30.0,E,NNW,6.0,6.0,94.0,46.0,1024.4,1023.4,,,9.4,21.2,0
1365,2011-01-22,Sydney,20.5,28.4,0.0,10.2,11.7,ENE,31.0,NE,E,13.0,26.0,64.0,55.0,1016.3,1015.2,,,25.0,26.7,0
1366,2010-04-21,Brisbane,18.2,23.1,10.2,2.4,0.0,SE,22.0,SE,SW,7.0,4.0,93.0,88.0,1021.3,1019.3,8.0,7.0,20.1,20.5,1
1367,2015-05-07,Newcastle,9.8,20.8,0.0,,,,,NW,NW,19.0,9.0,57.0,45.0,,,0.0,0.0,14.0,20.0,0
1368,2015-04-15,BadgerysCreek,10.4,27.3,0.0,,,WSW,50.0,,NNE,0.0,7.0,87.0,43.0,1025.0,1021.1,,,17.1,26.1,1
1369,2014-08-13,Watsonia,5.9,13.7,0.0,0.6,3.9,S,28.0,WNW,SW,6.0,15.0,99.0,71.0,1036.4,1034.8,7.0,6.0,8.4,12.1,0
1370,2014-10-26,Adelaide,14.2,28.7,0.0,,,SW,37.0,NE,NE,9.0,7.0,67.0,52.0,1012.8,1008.7,,,18.3,24.8,1
1371,2015-08-24,Ballarat,4.4,11.1,0.2,,,SE,65.0,SSE,SSE,30.0,33.0,83.0,67.0,1022.8,1021.0,3.0,8.0,5.9,10.0,0
1372,2015-08-09,Sale,2.1,15.1,0.0,,,NE,24.0,WNW,WSW,13.0,2.0,98.0,53.0,1023.1,1018.3,,8.0,6.2,14.1,0
1373,2017-06-21,Uluru,2.8,23.4,0.0,,,E,31.0,SE,ENE,13.0,11.0,51.0,24.0,1024.6,1020.3,,,10.1,22.4,0
1374,2014-07-09,AliceSprings,4.8,18.3,0.0,6.4,10.5,SSW,30.0,WSW,S,9.0,17.0,42.0,20.0,1019.0,1016.4,0.0,0.0,10.8,16.9,0
1375,2015-10-21,Brisbane,15.5,27.2,0.0,5.6,12.1,ENE,31.0,ENE,NE,6.0,13.0,55.0,46.0,1020.5,1015.9,1.0,1.0,24.1,25.7,0
1376,2016-02-11,Richmond,16.7,30.3,0.0,7.4,,E,30.0,SSE,ESE,6.0,9.0,81.0,51.0,1015.7,1012.9,,,22.0,28.9,0
1377,2013-08-11,Canberra,-1.8,15.8,0.0,,,NNW,41.0,SSE,NW,6.0,31.0,99.0,44.0,1019.2,1014.7,8.0,,3.6,15.0,1
1378,2012-06-22,MelbourneAirport,7.3,10.4,17.0,0.4,1.0,S,48.0,WSW,S,15.0,13.0,93.0,85.0,1005.5,1011.0,7.0,7.0,8.3,8.9,1
1379,2010-03-01,Penrith,17.8,20.0,9.8,,,S,37.0,SW,S,15.0,17.0,68.0,91.0,,,,,18.1,17.4,1
1380,2015-10-27,Walpole,13.7,22.1,0.4,,,SE,39.0,E,ESE,15.0,22.0,86.0,78.0,1018.5,1016.6,,,17.1,19.1,0
1381,2011-03-09,Hobart,14.4,20.7,0.0,3.2,6.0,SE,31.0,ESE,SE,11.0,20.0,86.0,67.0,1011.2,1011.0,,,16.5,19.2,1
1382,2015-09-02,GoldCoast,7.9,22.6,0.0,,,NE,28.0,WNW,NE,7.0,20.0,48.0,52.0,1019.4,1015.4,,,17.1,21.6,1
1383,2009-08-23,Cobar,14.1,28.9,0.2,2.2,7.0,WNW,37.0,NE,NW,13.0,17.0,69.0,29.0,1011.2,1007.0,7.0,5.0,17.2,28.5,0
1384,2013-07-07,Sydney,7.4,19.1,0.0,4.0,9.5,W,35.0,W,WSW,19.0,11.0,62.0,35.0,1026.9,1025.6,1.0,1.0,10.0,17.7,0
1385,2014-12-29,Ballarat,8.8,22.2,0.0,,,WNW,78.0,N,WSW,26.0,35.0,48.0,60.0,1001.0,1002.7,8.0,8.0,17.4,14.9,1
1386,2015-12-02,BadgerysCreek,18.0,26.1,0.0,,,SE,41.0,SE,SE,7.0,22.0,80.0,63.0,1015.0,1016.4,,,19.9,19.5,0
1387,2009-01-30,AliceSprings,21.7,34.2,0.0,15.0,9.4,ESE,69.0,ESE,ESE,17.0,37.0,36.0,27.0,1005.0,1000.9,2.0,7.0,29.1,32.0,0
1388,2013-03-03,Mildura,16.7,30.6,0.0,10.6,10.3,NE,44.0,ENE,ENE,22.0,24.0,58.0,34.0,1019.1,1015.8,0.0,3.0,19.1,29.2,0
1389,2015-11-27,Perth,16.0,31.4,0.0,9.0,13.0,WSW,31.0,ENE,WSW,7.0,13.0,42.0,38.0,1012.3,1010.1,2.0,,24.7,28.4,0
1390,2014-04-09,Moree,14.4,28.5,0.0,6.2,10.4,NE,30.0,NNE,NNE,19.0,7.0,61.0,37.0,1020.0,1014.9,1.0,7.0,22.1,27.9,0
1391,2010-12-21,Williamtown,9.4,28.8,0.0,7.6,13.5,NW,52.0,WNW,WNW,24.0,28.0,35.0,21.0,1010.8,1009.1,0.0,1.0,21.5,27.3,0
1392,2014-09-18,Penrith,6.3,21.2,0.0,,,SE,28.0,S,SE,6.0,7.0,34.0,23.0,,,,,15.4,20.8,0
1393,2009-09-11,SydneyAirport,8.7,22.3,0.0,5.0,10.7,NE,33.0,WNW,ENE,17.0,22.0,41.0,37.0,1022.7,1018.9,0.0,1.0,16.1,20.3,0
1394,2017-04-25,SydneyAirport,18.3,28.4,0.0,4.4,3.0,N,46.0,N,NNW,15.0,31.0,69.0,67.0,1013.8,1008.2,7.0,7.0,21.5,23.4,0
1395,2009-08-05,MelbourneAirport,6.1,16.1,0.4,1.4,7.2,N,50.0,N,NNW,28.0,19.0,80.0,51.0,1019.9,1017.2,7.0,7.0,8.9,14.9,0
